car_brand,no_year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage(kmpl),engine(CC),max_power(BHP),torque(Nm),torque_lower(rpm),torque_upper(rpm),seats
Ford,4,620000,35000,Diesel,Individual,Manual,First Owner,24.29,1498.0,99.0,215.0,1750.0,3000.0,5.0
Ford,10,135000,120000,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,160.0,2000.0,2000.0,5.0
Ford,8,350000,90000,Petrol,Individual,Manual,First Owner,14.09,1596.0,99.6,146.0,3400.0,3400.0,5.0
Ford,14,120000,80000,Petrol,Individual,Manual,Second Owner,16.6,1388.0,68.0,159.74,2000.0,2000.0,5.0
Ford,9,330000,60000,Diesel,Individual,Manual,First Owner,17.8,1399.0,67.0,160.0,2000.0,2000.0,5.0
Ford,14,142000,97000,Petrol,Individual,Manual,First Owner,16.6,1388.0,68.0,159.74,2000.0,2000.0,5.0
Ford,8,500000,70000,Petrol,Individual,Manual,Second Owner,15.85,1499.0,110.4,140.0,4400.0,4400.0,5.0
Ford,15,180000,114321,Diesel,Individual,Manual,Second Owner,17.8,1399.0,68.0,159.74,2000.0,2000.0,5.0
Ford,2,1145000,20000,Diesel,Individual,Manual,First Owner,23.0,1498.0,98.96,205.0,1750.0,3250.0,5.0
Ford,9,300000,54000,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.0,160.0,2000.0,2000.0,5.0
Ford,3,850000,90000,Petrol,Individual,Manual,First Owner,17.0,1497.0,121.36,150.0,4500.0,4500.0,5.0
Ford,4,700000,60000,Diesel,Individual,Manual,First Owner,22.77,1498.0,98.59,205.0,1750.0,3250.0,5.0
Ford,8,480000,87452,Diesel,Dealer,Manual,Second Owner,22.77,1498.0,98.59,205.0,1750.0,3250.0,5.0
Ford,3,750000,17000,Diesel,Individual,Manual,First Owner,23.0,1498.0,98.96,205.0,1750.0,3250.0,5.0
Ford,6,350000,110000,Diesel,Individual,Manual,Second Owner,25.83,1498.0,99.0,215.0,1750.0,3000.0,5.0
Ford,2,900000,35000,Diesel,Individual,Manual,First Owner,23.0,1498.0,98.96,205.0,1750.0,3250.0,5.0
Ford,12,160000,115000,Diesel,Individual,Manual,Second Owner,13.8,1399.0,68.0,160.0,2000.0,2000.0,5.0
Ford,4,700000,70000,Diesel,Individual,Manual,First Owner,25.83,1498.0,99.0,215.0,1750.0,3000.0,5.0
Ford,6,600000,135000,Diesel,Individual,Manual,First Owner,22.77,1498.0,98.59,205.0,1750.0,3250.0,5.0
Ford,3,950000,20000,Diesel,Individual,Manual,First Owner,23.0,1498.0,98.96,205.0,1750.0,3250.0,5.0
Ford,2,975000,30000,Diesel,Individual,Manual,First Owner,23.0,1498.0,98.96,205.0,1750.0,3250.0,5.0
Ford,3,620000,15000,Petrol,Individual,Manual,First Owner,20.4,1194.0,94.93,120.0,4250.0,4250.0,5.0
Ford,3,950000,40000,Diesel,Individual,Manual,First Owner,23.0,1498.0,98.96,205.0,1750.0,3250.0,5.0
Ford,6,590000,80000,Diesel,Individual,Manual,First Owner,25.01,1498.0,89.75,204.0,2000.0,2750.0,5.0
Ford,16,120000,90000,Petrol,Individual,Manual,Second Owner,13.8,1299.0,70.0,104.86,2500.0,2500.0,5.0
Ford,6,800000,25000,Petrol,Individual,Manual,First Owner,15.85,1499.0,110.4,140.0,4400.0,4400.0,5.0
Ford,6,700000,25000,Petrol,Individual,Manual,First Owner,15.85,1499.0,110.4,140.0,4400.0,4400.0,5.0
Ford,6,685000,109000,Diesel,Dealer,Manual,First Owner,22.7,1498.0,89.84,204.0,2000.0,2750.0,5.0
Ford,8,325000,158000,Diesel,Dealer,Manual,First Owner,24.4,1499.0,98.96,215.0,1750.0,2500.0,5.0
Ford,5,512000,10500,Petrol,Individual,Manual,First Owner,18.16,1196.0,86.8,112.0,4000.0,4000.0,5.0
Ford,3,900000,40000,Diesel,Individual,Manual,First Owner,23.0,1498.0,98.96,205.0,1750.0,3250.0,5.0
Ford,5,550000,40000,Petrol,Individual,Automatic,First Owner,17.01,1499.0,110.4,136.0,4250.0,4250.0,5.0
Ford,4,750000,37000,Diesel,Individual,Manual,First Owner,23.0,1498.0,98.96,205.0,1750.0,3250.0,5.0
Ford,10,215000,120000,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.0,160.0,2000.0,2000.0,5.0
Ford,10,260000,110000,Diesel,Individual,Manual,Second Owner,17.8,1399.0,68.0,159.74,2000.0,2000.0,5.0
Ford,6,500000,60000,Diesel,Individual,Manual,First Owner,25.83,1498.0,99.0,215.0,1750.0,3000.0,5.0
Ford,9,175000,120000,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,160.0,2000.0,2000.0,5.0
Ford,10,850000,298000,Diesel,Individual,Manual,Second Owner,13.1,2499.0,141.0,330.0,1800.0,1800.0,7.0
Ford,11,500000,120000,Diesel,Individual,Manual,First Owner,13.1,2499.0,141.0,330.0,1800.0,1800.0,7.0
Ford,6,600000,40000,Diesel,Individual,Manual,First Owner,22.77,1498.0,98.59,205.0,1750.0,3250.0,5.0
Ford,6,680000,64000,Petrol,Dealer,Automatic,First Owner,16.05,1499.0,110.4,140.0,4400.0,4400.0,5.0
Ford,4,960000,42000,Diesel,Dealer,Manual,First Owner,23.0,1498.0,98.96,205.0,1750.0,3250.0,5.0
Ford,6,1275000,64000,Diesel,Dealer,Automatic,First Owner,11.4,2953.0,153.86,380.0,2500.0,2500.0,7.0
Ford,5,780000,60000,Diesel,Dealer,Manual,First Owner,22.77,1498.0,98.59,205.0,1750.0,3250.0,5.0
Ford,3,950000,80000,Diesel,Individual,Manual,First Owner,23.0,1498.0,98.96,205.0,1750.0,3250.0,5.0
Ford,2,869999,40000,Diesel,Individual,Manual,First Owner,23.0,1498.0,98.96,205.0,1750.0,3250.0,5.0
Ford,2,950000,16034,Diesel,Dealer,Manual,First Owner,21.7,1498.0,98.96,215.0,1750.0,2500.0,5.0
Ford,9,250000,156040,Diesel,Dealer,Manual,First Owner,20.0,1399.0,68.0,160.0,2000.0,2000.0,5.0
Ford,17,400000,93415,Diesel,Dealer,Manual,First Owner,13.1,2499.0,141.0,330.0,1800.0,1800.0,7.0
Ford,2,906000,30000,Diesel,Individual,Manual,First Owner,23.0,1498.0,98.96,205.0,1750.0,3250.0,5.0
Ford,10,160000,85000,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.0,160.0,2000.0,2000.0,5.0
Ford,4,875000,77524,Diesel,Dealer,Manual,First Owner,22.7,1498.0,89.84,204.0,2000.0,2750.0,5.0
Ford,6,600000,50000,Diesel,Individual,Manual,First Owner,22.77,1498.0,98.59,205.0,1750.0,3250.0,5.0
Ford,4,370000,40000,Petrol,Individual,Manual,Second Owner,18.16,1196.0,86.8,112.0,4000.0,4000.0,5.0
Ford,4,600000,30000,Diesel,Individual,Manual,First Owner,25.83,1498.0,99.0,215.0,1750.0,3000.0,5.0
Ford,11,200000,110000,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,160.0,2000.0,2000.0,5.0
Ford,5,725000,30000,Diesel,Individual,Manual,First Owner,21.7,1498.0,98.96,215.0,1750.0,2500.0,5.0
Ford,2,960000,2600,Diesel,Individual,Manual,First Owner,23.0,1498.0,98.96,205.0,1750.0,3250.0,5.0
Ford,3,590000,15000,Petrol,Individual,Manual,First Owner,18.16,1196.0,86.8,112.0,4000.0,4000.0,5.0
Ford,5,350000,60000,Petrol,Individual,Manual,First Owner,18.16,1196.0,86.8,112.0,4000.0,4000.0,5.0
Ford,8,229999,230000,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.1,160.0,2000.0,2000.0,5.0
Ford,3,650000,21000,Diesel,Individual,Manual,First Owner,25.83,1498.0,99.0,215.0,1750.0,3000.0,5.0
Ford,4,625000,40000,Diesel,Individual,Manual,Fourth & Above Owner,22.77,1498.0,98.59,205.0,1750.0,3250.0,5.0
Ford,9,390000,120000,Diesel,Individual,Manual,First Owner,23.5,1498.0,88.7,204.0,2000.0,2750.0,5.0
Ford,10,245000,25000,Petrol,Dealer,Manual,First Owner,18.16,1196.0,86.8,112.0,4000.0,4000.0,5.0
Ford,4,600000,40000,Diesel,Individual,Manual,First Owner,19.997757731958785,1485.3737113402062,90.40917525773183,201.54840206185565,2375.4863402061856,2886.340206185567,5.103092783505154
Ford,9,300000,70000,Diesel,Individual,Manual,First Owner,18.6,1388.0,67.0,160.0,2000.0,2000.0,5.0
Ford,5,825000,35000,Diesel,Individual,Manual,Second Owner,22.77,1498.0,98.59,205.0,1750.0,3250.0,5.0
Ford,11,400000,30000,Petrol,Individual,Manual,First Owner,15.6,1196.0,70.0,102.0,4000.0,4000.0,5.0
Ford,9,225000,60000,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.0,160.0,2000.0,2000.0,5.0
Ford,2,1050000,26000,Diesel,Dealer,Manual,First Owner,23.0,1498.0,98.96,205.0,1750.0,3250.0,5.0
Ford,6,400000,143000,Diesel,Individual,Manual,First Owner,25.83,1498.0,99.0,215.0,1750.0,3000.0,5.0
Ford,3,900000,25000,Diesel,Individual,Manual,First Owner,23.0,1498.0,98.96,205.0,1750.0,3250.0,5.0
Ford,10,229999,40000,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,160.0,2000.0,2000.0,5.0
Ford,9,300000,70000,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.0,160.0,2000.0,2000.0,5.0
Ford,6,433000,70000,Diesel,Individual,Manual,First Owner,25.83,1498.0,99.0,215.0,1750.0,3000.0,5.0
Ford,6,480000,80000,Diesel,Individual,Manual,First Owner,25.83,1498.0,99.0,215.0,1750.0,3000.0,5.0
Ford,4,900000,60000,Diesel,Individual,Manual,First Owner,22.77,1498.0,98.59,205.0,1750.0,3250.0,5.0
Ford,13,136000,200185,Petrol,Individual,Manual,First Owner,16.6,1388.0,68.0,159.74,2000.0,2000.0,5.0
Ford,5,515000,100000,Diesel,Individual,Manual,First Owner,25.83,1498.0,99.0,215.0,1750.0,3000.0,5.0
Ford,12,210000,60000,Petrol,Individual,Manual,Third Owner,15.3,1596.0,101.0,146.02,3400.0,3400.0,5.0
Ford,10,170000,70000,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,160.0,2000.0,2000.0,5.0
Ford,10,180000,125000,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,160.0,2000.0,2000.0,5.0
Ford,6,551000,110000,Diesel,Individual,Manual,First Owner,22.77,1498.0,98.59,205.0,1750.0,3250.0,5.0
Ford,3,700000,53000,Diesel,Individual,Manual,First Owner,23.0,1498.0,98.96,205.0,1750.0,3250.0,5.0
Ford,5,400000,45217,Diesel,Dealer,Manual,First Owner,25.83,1498.0,99.0,215.0,1750.0,3000.0,5.0
Ford,12,180000,163000,Diesel,Dealer,Manual,First Owner,19.997757731958785,1485.3737113402062,90.40917525773183,201.54840206185565,2375.4863402061856,2886.340206185567,5.103092783505154
Ford,12,155000,110000,Diesel,Individual,Manual,Third Owner,17.7,1399.0,68.0,156.8,2000.0,2000.0,5.0
Ford,7,620000,40000,Diesel,Individual,Manual,Second Owner,13.1,2499.0,141.0,330.0,1800.0,1800.0,7.0
Ford,6,550000,138000,Diesel,Individual,Manual,First Owner,22.77,1498.0,98.59,205.0,1750.0,3250.0,5.0
Ford,7,500000,80000,Diesel,Individual,Manual,First Owner,25.01,1498.0,89.75,204.0,2000.0,2750.0,5.0
Ford,10,150000,50000,Diesel,Individual,Manual,First Owner,18.5,1399.0,68.0,160.0,2000.0,2000.0,5.0
Ford,16,150000,120000,Diesel,Individual,Manual,Third Owner,17.8,1399.0,68.0,159.74,2000.0,2000.0,5.0
Ford,9,280000,105358,Diesel,Individual,Manual,Third Owner,17.8,1399.0,67.0,160.0,2000.0,2000.0,5.0
Ford,11,250000,110000,Diesel,Individual,Manual,Third Owner,17.8,1399.0,68.0,159.74,2000.0,2000.0,5.0
Ford,3,675000,60000,Diesel,Individual,Manual,First Owner,24.4,1498.0,98.63,215.0,1750.0,3000.0,5.0
Ford,2,700000,3177,Petrol,Dealer,Manual,First Owner,18.5,1194.0,94.93,119.0,4250.0,4250.0,5.0
Ford,5,570000,112879,Diesel,Dealer,Manual,Second Owner,23.0,1498.0,98.96,205.0,1750.0,3250.0,5.0
Ford,10,229999,100000,Petrol,Individual,Manual,First Owner,15.3,1596.0,99.6,146.0,3400.0,3400.0,5.0
Ford,2,575000,20000,Petrol,Individual,Manual,First Owner,19.4,1194.0,94.93,120.0,4250.0,4250.0,5.0
Ford,10,204999,147000,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.0,160.0,2000.0,2000.0,5.0
Ford,5,459999,69000,Diesel,Individual,Manual,Second Owner,25.83,1498.0,99.0,215.0,1750.0,3000.0,5.0
Ford,3,900000,44772,Diesel,Dealer,Manual,Second Owner,23.0,1498.0,98.96,205.0,1750.0,3250.0,5.0
Ford,10,220000,155000,Diesel,Individual,Manual,Second Owner,17.8,1399.0,68.0,159.74,2000.0,2000.0,5.0
Ford,6,650000,110000,Diesel,Individual,Manual,Second Owner,22.77,1498.0,98.59,205.0,1750.0,3250.0,5.0
Ford,11,229999,170000,Diesel,Individual,Manual,Second Owner,17.8,1399.0,68.0,159.74,2000.0,2000.0,5.0
Ford,13,200000,163000,Diesel,Individual,Manual,First Owner,17.8,1399.0,68.0,159.74,2000.0,2000.0,5.0
Ford,3,810000,30000,Diesel,Individual,Manual,Second Owner,23.0,1498.0,98.96,205.0,1750.0,3250.0,5.0
Ford,5,2400000,30000,Diesel,Individual,Automatic,First Owner,12.62,2198.0,158.0,385.0,1600.0,2500.0,7.0
Ford,13,190000,180000,Diesel,Individual,Manual,Second Owner,17.8,1399.0,67.0,160.0,2000.0,2000.0,5.0
Ford,11,225000,100000,Diesel,Individual,Manual,Second Owner,17.8,1399.0,68.0,159.74,2000.0,2000.0,5.0
Ford,4,570000,44077,Petrol,Dealer,Automatic,First Owner,17.01,1499.0,110.5,136.0,4250.0,4250.0,5.0
Ford,4,800000,60000,Diesel,Individual,Manual,First Owner,22.77,1498.0,98.59,205.0,1750.0,3250.0,5.0
Ford,5,350000,70000,Diesel,Individual,Manual,Second Owner,25.83,1498.0,99.0,215.0,1750.0,3000.0,5.0
Ford,7,425000,60000,Diesel,Individual,Manual,First Owner,25.01,1498.0,89.75,204.0,2000.0,2750.0,5.0
Ford,9,220000,110000,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.0,160.0,2000.0,2000.0,5.0
Ford,8,250000,110000,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.1,160.0,2000.0,2000.0,5.0
Ford,3,3200000,35000,Diesel,Individual,Automatic,First Owner,10.91,3198.0,197.0,470.0,1750.0,2500.0,7.0
Ford,3,850000,90000,Diesel,Individual,Manual,First Owner,23.0,1498.0,98.96,205.0,1750.0,3250.0,5.0
Ford,10,155000,80000,Diesel,Individual,Manual,Third Owner,20.0,1399.0,68.0,160.0,2000.0,2000.0,5.0
Ford,2,885000,10000,Petrol,Individual,Manual,Second Owner,17.0,1497.0,121.31,150.0,4500.0,4500.0,5.0
Ford,11,180000,187000,Diesel,Dealer,Manual,Second Owner,17.8,1399.0,68.0,159.74,2000.0,2000.0,5.0
Ford,8,325000,69000,Diesel,Dealer,Manual,First Owner,18.6,1388.0,67.0,160.0,2000.0,2000.0,5.0
Ford,6,550000,206000,Diesel,Dealer,Manual,First Owner,22.77,1498.0,98.59,205.0,1750.0,3250.0,5.0
Ford,3,950000,27000,Diesel,Dealer,Manual,First Owner,22.77,1498.0,98.59,205.0,1750.0,3250.0,5.0
Ford,7,500000,132000,Diesel,Dealer,Manual,Second Owner,22.7,1498.0,89.84,204.0,2000.0,2750.0,5.0
Ford,4,725000,75000,Diesel,Dealer,Manual,First Owner,26.1,1498.0,99.23,215.0,1750.0,3000.0,5.0
Ford,6,500000,18000,Petrol,Dealer,Manual,Second Owner,18.5,1194.0,94.93,119.0,4250.0,4250.0,5.0
Ford,9,200000,137000,Diesel,Individual,Manual,First Owner,17.8,1399.0,67.0,160.0,2000.0,2000.0,5.0
Ford,10,350000,93500,Diesel,Individual,Manual,Second Owner,18.6,1388.0,67.0,160.0,2000.0,2000.0,5.0
Ford,16,130000,90000,Diesel,Individual,Manual,Third Owner,19.997757731958785,1485.3737113402062,90.40917525773183,201.54840206185565,2375.4863402061856,2886.340206185567,5.103092783505154
Ford,10,160000,112000,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,160.0,2000.0,2000.0,5.0
Ford,9,140000,70000,Diesel,Individual,Manual,Fourth & Above Owner,20.0,1399.0,68.0,160.0,2000.0,2000.0,5.0
Ford,8,250000,25000,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.1,160.0,2000.0,2000.0,5.0
Ford,17,100000,25000,Petrol,Individual,Manual,Third Owner,14.2,1597.0,92.0,1274.0,2500.0,2500.0,5.0
Ford,8,325000,120000,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.1,160.0,2000.0,2000.0,5.0
Ford,9,290000,25000,Petrol,Individual,Manual,First Owner,15.6,1196.0,70.0,102.0,4000.0,4000.0,5.0
Ford,9,190000,112000,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,160.0,2000.0,2000.0,5.0
Ford,10,225000,15000,Petrol,Individual,Manual,First Owner,15.6,1196.0,70.0,102.0,4000.0,4000.0,5.0
Ford,2,950000,20000,Diesel,Individual,Manual,First Owner,23.0,1498.0,98.96,205.0,1750.0,3250.0,5.0
Ford,3,372000,50000,Diesel,Individual,Manual,Fourth & Above Owner,25.83,1498.0,99.0,215.0,1750.0,3000.0,5.0
Ford,6,300000,140000,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.05,160.0,2000.0,2000.0,5.0
Ford,18,130000,80000,Petrol,Individual,Manual,Third Owner,14.2,1597.0,92.0,1274.0,2500.0,2500.0,5.0
Ford,7,650000,140000,Diesel,Individual,Manual,Second Owner,25.01,1498.0,89.75,204.0,2000.0,2750.0,5.0
Ford,5,500000,70000,Diesel,Individual,Manual,First Owner,25.83,1498.0,99.0,215.0,1750.0,3000.0,5.0
Ford,4,570000,31596,Petrol,Dealer,Manual,First Owner,17.0,1497.0,121.36,150.0,4500.0,4500.0,5.0
Ford,10,250000,55130,Diesel,Dealer,Manual,Second Owner,20.0,1399.0,68.0,160.0,2000.0,2000.0,5.0
Ford,11,250000,48000,Petrol,Individual,Manual,First Owner,15.6,1196.0,70.0,102.0,4000.0,4000.0,5.0
Ford,3,950000,35000,Diesel,Individual,Manual,First Owner,23.0,1498.0,98.96,205.0,1750.0,3250.0,5.0
Ford,4,880000,33000,Diesel,Individual,Manual,First Owner,23.0,1498.0,98.96,205.0,1750.0,3250.0,5.0
Ford,4,900000,35000,Diesel,Individual,Manual,First Owner,23.0,1498.0,98.96,205.0,1750.0,3250.0,5.0
Ford,7,570000,48000,Diesel,Individual,Manual,First Owner,21.7,1498.0,98.96,215.0,1750.0,2500.0,5.0
Ford,6,530000,79000,Diesel,Individual,Manual,Second Owner,25.83,1498.0,99.0,215.0,1750.0,3000.0,5.0
Ford,4,620000,50000,Petrol,Individual,Manual,First Owner,18.12,1196.0,86.8,112.0,4000.0,4000.0,5.0
Ford,7,310000,90000,Diesel,Individual,Manual,Second Owner,19.68,1399.0,67.0,160.0,2000.0,2000.0,5.0
Ford,7,330000,100000,Diesel,Individual,Manual,Second Owner,19.68,1399.0,67.0,160.0,2000.0,2000.0,5.0
Ford,9,250000,80000,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,160.0,2000.0,2000.0,5.0
Ford,10,195000,77395,Diesel,Dealer,Manual,Second Owner,20.0,1399.0,68.0,160.0,2000.0,2000.0,5.0
Ford,8,250000,60000,Petrol,Individual,Manual,Second Owner,14.09,1596.0,99.6,146.0,3400.0,3400.0,5.0
Ford,15,55000,201000,Diesel,Individual,Manual,First Owner,17.8,1399.0,68.0,159.74,2000.0,2000.0,5.0
Ford,10,130000,180000,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,160.0,2000.0,2000.0,5.0
Ford,3,690000,13000,Petrol,Individual,Manual,First Owner,20.4,1194.0,94.93,120.0,4250.0,4250.0,5.0
Ford,4,495000,56000,Diesel,Individual,Manual,First Owner,25.83,1498.0,99.0,215.0,1750.0,3000.0,5.0
Ford,10,210000,84000,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,160.0,2000.0,2000.0,5.0
Ford,3,624000,14681,Diesel,Dealer,Manual,First Owner,19.997757731958785,1485.3737113402062,90.40917525773183,201.54840206185565,2375.4863402061856,2886.340206185567,5.103092783505154
Ford,6,580000,52000,Diesel,Individual,Manual,First Owner,25.83,1498.0,99.0,215.0,1750.0,3000.0,5.0
Ford,7,550000,43011,Petrol,Dealer,Manual,First Owner,18.88,999.0,123.37,170.0,1400.0,4500.0,5.0
Ford,4,550000,15000,Diesel,Individual,Manual,First Owner,25.83,1498.0,99.0,215.0,1750.0,3000.0,5.0
Ford,3,700000,25000,Petrol,Individual,Manual,First Owner,18.16,1196.0,86.8,112.0,4000.0,4000.0,5.0
Ford,8,275000,104300,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.1,160.0,2000.0,2000.0,5.0
Ford,13,175000,163000,Diesel,Individual,Manual,Third Owner,17.8,1399.0,68.0,159.74,2000.0,2000.0,5.0
Ford,11,325000,163000,Diesel,Individual,Manual,First Owner,17.8,1399.0,68.0,159.74,2000.0,2000.0,5.0
Ford,11,180000,50000,Petrol,Individual,Manual,Second Owner,15.6,1196.0,70.0,102.0,4000.0,4000.0,5.0
Ford,11,260000,70000,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.0,160.0,2000.0,2000.0,5.0
Ford,4,934000,101000,Diesel,Individual,Manual,First Owner,22.77,1498.0,98.59,205.0,1750.0,3250.0,5.0
Ford,14,210000,110000,Diesel,Individual,Manual,First Owner,17.8,1399.0,68.0,159.74,2000.0,2000.0,5.0
Ford,10,240000,80000,Petrol,Individual,Manual,Second Owner,15.6,1196.0,70.0,102.0,4000.0,4000.0,5.0
Ford,3,800000,37161,Diesel,Dealer,Manual,First Owner,22.7,1498.0,89.84,204.0,2000.0,2750.0,5.0
Ford,4,700000,49957,Diesel,Dealer,Manual,First Owner,25.83,1498.0,99.0,215.0,1750.0,3000.0,5.0
Ford,4,600000,43235,Diesel,Dealer,Manual,First Owner,24.29,1498.0,99.0,215.0,1750.0,3000.0,5.0
Ford,3,925000,50699,Diesel,Dealer,Manual,First Owner,22.77,1498.0,98.59,205.0,1750.0,3250.0,5.0
Ford,4,400000,100000,Petrol,Individual,Manual,First Owner,18.16,1196.0,86.8,112.0,4000.0,4000.0,5.0
Ford,10,180000,90000,Diesel,Individual,Manual,Third Owner,20.0,1399.0,68.0,160.0,2000.0,2000.0,5.0
Ford,3,990000,60000,Diesel,Individual,Manual,First Owner,23.0,1498.0,98.96,205.0,1750.0,3250.0,5.0
Ford,3,690000,25000,Petrol,Individual,Manual,First Owner,19.0,1194.0,94.68,120.0,4250.0,4250.0,5.0
Ford,5,2100000,85000,Diesel,Individual,Automatic,Second Owner,12.62,2198.0,158.0,385.0,1600.0,2500.0,7.0
Ford,7,550000,105000,Diesel,Dealer,Manual,First Owner,21.7,1498.0,98.96,215.0,1750.0,2500.0,5.0
Ford,2,530000,9500,Petrol,Individual,Manual,First Owner,18.16,1196.0,86.8,112.0,4000.0,4000.0,5.0
Ford,10,240000,80000,Petrol,Individual,Manual,Second Owner,16.6,1388.0,68.0,159.74,2000.0,2000.0,5.0
Ford,5,650000,85000,Diesel,Dealer,Manual,First Owner,24.4,1499.0,98.96,215.0,1750.0,3000.0,5.0
Ford,10,200000,170000,Diesel,Individual,Manual,Second Owner,20.0,1399.0,68.0,160.0,2000.0,2000.0,5.0
Ford,9,270000,108000,Diesel,Individual,Manual,Second Owner,17.8,1399.0,67.0,160.0,2000.0,2000.0,5.0
Ford,5,599000,39000,Petrol,Dealer,Manual,First Owner,15.9,1496.0,120.69,149.0,4500.0,4500.0,5.0
Ford,4,580000,165000,Diesel,Individual,Manual,First Owner,19.997757731958785,1485.3737113402062,90.40917525773183,201.54840206185565,2375.4863402061856,2886.340206185567,5.103092783505154
Ford,14,125000,110000,Diesel,Individual,Manual,Third Owner,17.8,1399.0,68.0,159.74,2000.0,2000.0,5.0
Ford,9,260000,194000,Diesel,Individual,Manual,First Owner,20.0,1399.0,68.0,160.0,2000.0,2000.0,5.0
Ford,3,880000,65000,Diesel,Individual,Manual,First Owner,23.0,1498.0,98.96,205.0,1750.0,3250.0,5.0
Ford,3,750000,24000,Diesel,Individual,Manual,First Owner,24.4,1498.0,98.63,215.0,1750.0,3000.0,5.0
Ford,3,746000,24000,Diesel,Individual,Manual,First Owner,24.4,1498.0,98.63,215.0,1750.0,3000.0,5.0
Renault,7,500000,68000,Diesel,Individual,Manual,Second Owner,19.01,1461.0,108.45,248.0,2250.0,2250.0,5.0
Renault,3,350000,25000,Petrol,Individual,Manual,First Owner,23.01,999.0,67.0,91.0,4250.0,4250.0,5.0
Renault,3,335000,30000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,72.0,4386.0,4386.0,5.0
Renault,5,270000,44000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,72.0,4386.0,4386.0,5.0
Renault,5,229999,40000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,72.0,4386.0,4386.0,5.0
Renault,3,390000,13000,Petrol,Dealer,Manual,First Owner,20.71,799.0,53.26,72.0,4386.0,4386.0,5.0
Renault,7,570000,40000,Diesel,Dealer,Manual,First Owner,20.45,1461.0,83.8,200.0,1900.0,1900.0,5.0
Renault,5,300000,30000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,72.0,4386.0,4386.0,5.0
Renault,3,1050000,18000,Diesel,Dealer,Manual,First Owner,19.6,1461.0,108.45,245.0,1750.0,1750.0,5.0
Renault,9,480000,55735,Diesel,Individual,Manual,Second Owner,19.01,1461.0,108.45,248.0,2250.0,2250.0,5.0
Renault,5,300000,66693,Petrol,Dealer,Manual,First Owner,25.17,799.0,53.3,72.0,4386.0,4386.0,5.0
Renault,5,350000,25000,Petrol,Individual,Manual,First Owner,23.01,999.0,67.0,91.0,4250.0,4250.0,5.0
Renault,5,260000,60000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,72.0,4386.0,4386.0,5.0
Renault,5,300000,50000,Petrol,Individual,Manual,First Owner,23.01,999.0,67.0,91.0,4250.0,4250.0,5.0
Renault,4,300000,35000,Petrol,Individual,Manual,First Owner,23.01,999.0,67.0,91.0,4250.0,4250.0,5.0
Renault,3,400000,60000,Petrol,Individual,Manual,First Owner,23.01,999.0,67.0,91.0,4250.0,4250.0,5.0
Renault,6,600000,60000,Diesel,Individual,Manual,First Owner,19.01,1461.0,108.45,248.0,2250.0,2250.0,5.0
Renault,5,265000,50000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,72.0,4386.0,4386.0,5.0
Renault,4,290000,28000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,72.0,4386.0,4386.0,5.0
Renault,2,580000,12000,Petrol,Individual,Manual,First Owner,20.0,999.0,72.0,96.0,3500.0,3500.0,7.0
Renault,5,261000,90000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,72.0,4386.0,4386.0,5.0
Renault,3,340000,10000,Petrol,Individual,Manual,First Owner,25.17,799.0,53.3,72.0,4386.0,4386.0,5.0
